customer_id,week,purchase_day,order_value_rs,wallet_at_checkout,cashback_applied,net_revenue_rs,full_price
C01762,4,1,1084.99,39.0,39.0,1045.99,0
C01762,5,2,954.05,16.0,16.0,938.05,0
C01762,6,1,481.31,59.0,59.0,422.31,0
C01762,7,1,629.97,42.0,42.0,587.97,0
C01762,8,1,1057.92,103.0,103.0,954.92,0
C01763,1,3,568.3,127.0,127.0,441.3,0
C01763,2,1,1090.8,71.0,71.0,1019.8,0
C01763,4,1,1392.5,104.0,104.0,1288.5,0
C01763,6,1,988.68,67.0,67.0,921.68,0
C01763,7,6,804.84,40.0,40.0,764.84,0
C01763,8,1,871.39,54.0,54.0,817.39,0
C01764,1,1,794.37,27.0,27.0,767.37,0
C01764,2,2,1158.89,21.0,21.0,1137.89,0
C01764,3,1,1260.8,15.0,15.0,1245.8,0
C01764,4,2,605.39,49.0,49.0,556.39,0
C01764,5,1,1272.29,49.0,49.0,1223.29,0
C01764,6,1,1166.78,81.0,81.0,1085.78,0
C01764,7,2,893.15,87.0,87.0,806.15,0
C01764,8,1,839.53,32.0,32.0,807.53,0
C01765,1,1,938.5,59.0,59.0,879.5,0
C01765,2,1,934.41,58.0,58.0,876.41,0
C01765,3,1,1249.85,139.0,139.0,1110.85,0
C01765,4,2,1005.82,46.0,46.0,959.82,0
C01765,5,1,970.03,49.0,49.0,921.03,0
C01765,6,2,704.06,58.0,58.0,646.06,0
C01765,7,2,856.14,149.0,149.0,707.14,0
C01765,8,1,1022.49,82.0,82.0,940.49,0
C01766,1,7,969.64,145.0,145.0,824.64,0
C01766,2,7,848.33,200.0,200.0,648.33,0
C01766,3,7,716.33,178.0,178.0,538.33,0
C01766,4,7,743.92,121.0,121.0,622.92,0
C01766,5,7,770.15,194.0,194.0,576.15,0
C01766,6,6,632.78,200.0,200.0,432.78,0
C01766,7,7,574.57,163.0,163.0,411.57,0
C01766,8,7,821.3,200.0,200.0,621.3,0
C01767,1,3,865.35,70.0,70.0,795.35,0
C01767,3,4,389.31,97.0,97.0,292.31,0
C01767,4,1,1175.25,185.0,185.0,990.25,0
C01767,5,6,846.69,25.0,25.0,821.69,0
C01767,6,2,791.77,54.0,54.0,737.77,0
C01767,7,5,373.86,22.0,22.0,351.86,0
C01767,8,4,784.66,34.0,34.0,750.66,0
C01768,1,1,803.61,40.0,40.0,763.61,0
C01768,2,1,740.38,99.0,99.0,641.38,0
C01768,3,2,881.75,113.0,113.0,768.75,0
C01768,4,1,745.14,81.0,81.0,664.14,0
C01768,5,2,709.44,39.0,39.0,670.44,0
C01768,6,1,932.55,80.0,80.0,852.55,0
C01768,7,1,756.18,73.0,73.0,683.18,0
C01768,8,1,1048.84,28.0,28.0,1020.84,0
C01769,1,6,819.65,98.0,98.0,721.65,0
C01769,2,7,1041.12,129.0,129.0,912.12,0
C01769,3,7,656.09,146.0,146.0,510.09,0
C01769,4,7,891.36,200.0,200.0,691.36,0
C01769,5,7,949.33,200.0,200.0,749.33,0
C01769,6,7,572.97,145.0,145.0,427.97,0
C01769,7,6,891.92,200.0,200.0,691.92,0
C01769,8,6,666.23,200.0,200.0,466.23,0
C01770,1,5,545.83,153.0,153.0,392.83,0
C01770,2,5,607.47,43.0,43.0,564.47,0
C01770,3,6,501.96,13.0,13.0,488.96,0
C01770,4,6,881.87,82.0,82.0,799.87,0
C01770,5,7,798.72,200.0,200.0,598.72,0
C01770,6,6,755.87,200.0,200.0,555.87,0
C01770,7,6,633.65,200.0,200.0,433.65,0
C01770,8,7,470.94,109.0,109.0,361.94,0
C01771,1,4,770.96,106.0,106.0,664.96,0
C01771,2,3,485.47,32.0,32.0,453.47,0
C01771,3,4,880.54,200.0,200.0,680.54,0
C01771,6,4,665.81,35.0,35.0,630.81,0
C01771,7,4,720.25,15.0,15.0,705.25,0
C01771,8,6,927.05,184.0,184.0,743.05,0
C01772,1,5,649.32,102.0,102.0,547.32,0
C01772,2,3,278.73,67.0,67.0,211.73,0
C01772,3,4,398.06,27.0,27.0,371.06,0
C01772,4,3,958.58,43.0,43.0,915.58,0
C01772,6,3,761.17,34.0,34.0,727.17,0
C01772,8,4,573.42,54.0,54.0,519.42,0
C01773,1,7,758.87,156.0,156.0,602.87,0
C01773,2,7,1064.28,200.0,200.0,864.28,0
C01773,3,7,857.39,171.0,171.0,686.39,0
C01773,4,7,792.55,165.0,165.0,627.55,0
C01773,5,7,875.24,173.0,173.0,702.24,0
C01773,6,4,847.07,155.0,155.0,692.07,0
C01773,7,7,742.04,185.0,185.0,557.04,0
C01773,8,6,724.16,200.0,200.0,524.16,0
C01774,1,6,780.9,128.0,128.0,652.9,0
C01774,2,3,783.93,91.0,91.0,692.93,0
C01774,3,6,396.3,200.0,200.0,196.3,0
C01774,4,3,580.37,116.0,116.0,464.37,0
C01774,5,3,647.72,151.0,151.0,496.72,0
C01774,6,4,624.34,64.0,64.0,560.34,0
C01774,7,4,570.9,74.0,74.0,496.9,0
C01774,8,4,654.73,55.0,55.0,599.73,0
C01775,1,5,644.61,70.0,70.0,574.61,0
C01775,2,6,1060.98,200.0,200.0,860.98,0
C01775,4,5,847.98,200.0,200.0,647.98,0
C01775,5,7,717.65,158.0,158.0,559.65,0
C01775,6,5,930.64,83.0,83.0,847.64,0
C01775,7,4,706.96,155.0,155.0,551.96,0
C01775,8,5,641.82,86.0,86.0,555.82,0
C01776,2,3,665.11,117.0,117.0,548.11,0
C01776,3,6,691.77,19.0,19.0,672.77,0
C01776,4,7,547.2,200.0,200.0,347.2,0
C01776,5,7,936.9,200.0,200.0,736.9,0
C01776,6,7,779.27,199.0,199.0,580.27,0
C01776,7,4,564.17,161.0,161.0,403.17,0
C01776,8,7,503.86,46.0,46.0,457.86,0
C01777,2,5,649.98,67.0,67.0,582.98,0
C01777,3,6,854.59,48.0,48.0,806.59,0
C01777,4,3,597.02,27.0,27.0,570.02,0
C01777,5,3,861.95,80.0,80.0,781.95,0
C01777,6,4,591.34,156.0,156.0,435.34,0
C01777,7,7,888.48,136.0,136.0,752.48,0
C01777,8,5,617.85,200.0,200.0,417.85,0
C01778,1,7,649.55,112.0,112.0,537.55,0
C01778,2,4,884.91,117.0,117.0,767.91,0
C01778,3,6,325.47,75.0,75.0,250.47,0
C01778,4,5,556.44,151.0,151.0,405.44,0
C01778,5,4,901.07,193.0,193.0,708.07,0
C01778,6,1,707.89,79.0,79.0,628.89,0
C01778,7,4,964.76,76.0,76.0,888.76,0
C01778,8,1,1312.44,70.0,70.0,1242.44,0
C01779,1,5,150.31,58.0,58.0,92.31,0
C01779,2,3,995.67,116.0,116.0,879.67,0
C01779,3,6,626.68,62.0,62.0,564.68,0
C01779,4,7,610.21,200.0,200.0,410.21,0
C01779,5,5,669.6,87.0,87.0,582.6,0
C01779,6,4,611.84,33.0,33.0,578.84,0
C01779,7,7,559.17,200.0,200.0,359.17,0
C01779,8,6,617.42,85.0,85.0,532.42,0
C01780,1,1,890.09,49.0,49.0,841.09,0
C01780,2,1,702.83,51.0,51.0,651.83,0
C01780,3,1,1138.61,26.0,26.0,1112.61,0
C01780,4,1,907.41,104.0,104.0,803.41,0
C01780,5,2,600.97,72.0,72.0,528.97,0
C01780,6,2,674.23,114.0,114.0,560.23,0
C01780,7,1,830.02,67.0,67.0,763.02,0
C01780,8,1,895.73,74.0,74.0,821.73,0
C01781,1,7,899.71,200.0,200.0,699.71,0
C01781,2,6,586.67,60.0,60.0,526.67,0
C01781,3,5,855.71,129.0,129.0,726.71,0
C01781,4,6,713.41,105.0,105.0,608.41,0
C01781,5,5,619.27,156.0,156.0,463.27,0
C01781,6,6,1103.5,153.0,153.0,950.5,0
C01781,7,6,574.18,162.0,162.0,412.18,0
C01781,8,6,720.4,40.0,40.0,680.4,0
C01782,1,6,616.95,62.0,62.0,554.95,0
C01782,2,1,947.28,174.0,174.0,773.28,0
C01782,4,7,812.1,73.0,73.0,739.1,0
C01782,6,2,336.4,50.0,50.0,286.4,0
C01782,7,5,527.7,33.0,33.0,494.7,0
C01782,8,6,797.9,139.0,139.0,658.9,0
C01783,1,1,1040.37,70.0,70.0,970.37,0
C01783,2,2,611.49,61.0,61.0,550.49,0
C01783,3,2,885.04,82.0,82.0,803.04,0
C01783,4,2,960.96,61.0,61.0,899.96,0
C01783,5,2,829.3,28.0,28.0,801.3,0
C01783,6,1,1200.94,38.0,38.0,1162.94,0
C01783,7,2,956.91,47.0,47.0,909.91,0
C01783,8,1,639.06,36.0,36.0,603.06,0
C01784,1,7,1114.7,45.0,45.0,1069.7,0
C01784,2,5,598.94,32.0,32.0,566.94,0
C01784,3,5,497.43,63.0,63.0,434.43,0
C01784,4,1,857.72,28.0,28.0,829.72,0
C01784,5,1,1089.36,37.0,37.0,1052.36,0
C01784,6,5,846.59,200.0,200.0,646.59,0
C01784,7,1,1274.53,20.0,20.0,1254.53,0
C01784,8,5,808.36,154.0,154.0,654.36,0
C01785,1,7,772.4,200.0,200.0,572.4,0
C01785,2,6,669.76,126.0,126.0,543.76,0
C01785,3,6,783.47,200.0,200.0,583.47,0
C01785,4,7,838.03,200.0,200.0,638.03,0
C01785,5,6,549.08,200.0,200.0,349.08,0
C01785,6,6,850.26,200.0,200.0,650.26,0
C01785,7,7,836.81,82.0,82.0,754.81,0
C01785,8,6,911.94,188.0,188.0,723.94,0
C01786,1,1,598.4,115.0,115.0,483.4,0
C01786,2,1,843.78,82.0,82.0,761.78,0
C01786,3,1,755.04,22.0,22.0,733.04,0
C01786,4,1,570.99,32.0,32.0,538.99,0
C01786,5,1,652.29,57.0,57.0,595.29,0
C01786,6,1,909.73,49.0,49.0,860.73,0
C01786,7,1,1108.04,111.0,111.0,997.04,0
C01786,8,1,715.26,81.0,81.0,634.26,0
C01787,1,5,575.34,126.0,126.0,449.34,0
C01787,2,5,771.6,200.0,200.0,571.6,0
C01787,3,6,700.77,200.0,200.0,500.77,0
C01787,4,6,544.93,200.0,200.0,344.93,0
C01787,5,6,470.4,197.0,197.0,273.4,0
C01787,6,6,527.11,58.0,58.0,469.11,0
C01787,7,4,567.35,200.0,200.0,367.35,0
C01787,8,6,528.71,156.0,156.0,372.71,0
C01788,1,7,632.98,200.0,200.0,432.98,0
C01788,2,7,645.53,102.0,102.0,543.53,0
C01788,3,7,658.48,183.0,183.0,475.48,0
C01788,4,6,630.58,166.0,166.0,464.58,0
C01788,5,7,626.52,200.0,200.0,426.52,0
C01788,6,7,998.83,200.0,200.0,798.83,0
C01788,7,7,846.4,200.0,200.0,646.4,0
C01788,8,7,918.25,200.0,200.0,718.25,0
C01789,1,1,470.98,27.0,27.0,443.98,0
C01789,2,2,782.6,49.0,49.0,733.6,0
C01789,3,1,210.84,53.0,53.0,157.84,0
C01789,4,1,1050.34,47.0,47.0,1003.34,0
C01789,5,1,940.47,61.0,61.0,879.47,0
C01789,6,1,693.91,94.0,94.0,599.91,0
C01789,7,1,643.42,28.0,28.0,615.42,0
C01789,8,2,893.16,155.0,155.0,738.16,0
C01790,1,7,785.99,165.0,165.0,620.99,0
C01790,2,7,504.26,200.0,200.0,304.26,0
C01790,3,6,555.59,23.0,23.0,532.59,0
C01790,4,7,706.99,200.0,200.0,506.99,0
C01790,5,6,674.24,101.0,101.0,573.24,0
C01790,6,6,423.8,54.0,54.0,369.8,0
C01790,7,6,640.51,200.0,200.0,440.51,0
C01790,8,3,623.77,59.0,59.0,564.77,0
C01791,1,4,440.85,88.0,88.0,352.85,0
C01791,2,6,773.23,106.0,106.0,667.23,0
C01791,3,4,712.97,196.0,196.0,516.97,0
C01791,4,4,741.28,96.0,96.0,645.28,0
C01791,5,3,884.95,200.0,200.0,684.95,0
C01791,6,4,622.31,200.0,200.0,422.31,0
C01791,7,6,761.98,67.0,67.0,694.98,0
C01792,1,2,722.89,44.0,44.0,678.89,0
C01792,2,1,692.47,44.0,44.0,648.47,0
C01792,3,1,1126.18,34.0,34.0,1092.18,0
C01792,4,1,755.66,36.0,36.0,719.66,0
C01792,5,1,1098.71,45.0,45.0,1053.71,0
C01792,6,1,1120.44,85.0,85.0,1035.44,0
C01792,7,2,916.63,50.0,50.0,866.63,0
C01792,8,2,1001.97,65.0,65.0,936.97,0
C01793,1,7,491.78,60.0,60.0,431.78,0
C01793,2,6,614.71,61.0,61.0,553.71,0
C01793,3,6,780.86,92.0,92.0,688.86,0
C01793,4,7,838.38,200.0,200.0,638.38,0
C01793,5,7,950.6,200.0,200.0,750.6,0
C01793,6,6,462.34,200.0,200.0,262.34,0
C01793,7,4,819.66,154.0,154.0,665.66,0
C01793,8,7,566.78,200.0,200.0,366.78,0
C01794,1,7,952.94,200.0,200.0,752.94,0
C01794,2,6,809.88,168.0,168.0,641.88,0
C01794,4,5,571.97,200.0,200.0,371.97,0
C01794,5,4,523.76,81.0,81.0,442.76,0
C01794,7,7,586.24,200.0,200.0,386.24,0
C01794,8,7,549.46,124.0,124.0,425.46,0
C01795,1,1,963.46,74.0,74.0,889.46,0
C01795,2,2,1057.15,93.0,93.0,964.15,0
C01795,3,1,761.14,117.0,117.0,644.14,0
C01795,4,1,789.98,131.0,131.0,658.98,0
C01795,5,2,831.55,72.0,72.0,759.55,0
C01795,6,1,633.96,90.0,90.0,543.96,0
C01795,7,2,1295.42,108.0,108.0,1187.42,0
C01795,8,2,1274.54,129.0,129.0,1145.54,0
C01796,1,5,926.43,200.0,200.0,726.43,0
C01796,2,7,747.51,200.0,200.0,547.51,0
C01796,3,7,1067.66,189.0,189.0,878.66,0
C01796,4,6,705.83,200.0,200.0,505.83,0
C01796,5,7,530.14,102.0,102.0,428.14,0
C01796,6,5,724.14,50.0,50.0,674.14,0
C01796,7,6,430.44,200.0,200.0,230.44,0
C01796,8,7,514.91,127.0,127.0,387.91,0
C01797,1,5,562.26,191.0,191.0,371.26,0
C01797,2,4,488.65,88.0,88.0,400.65,0
C01797,3,4,557.96,61.0,61.0,496.96,0
C01797,4,6,662.44,107.0,107.0,555.44,0
C01797,5,5,618.09,81.0,81.0,537.09,0
C01797,6,1,1376.58,112.0,112.0,1264.58,0
C01797,7,5,766.84,174.0,174.0,592.84,0
C01797,8,1,497.63,83.0,83.0,414.63,0
C01798,1,7,764.97,200.0,200.0,564.97,0
C01798,2,7,976.4,200.0,200.0,776.4,0
C01798,3,6,1068.41,126.0,126.0,942.41,0
C01798,4,4,785.99,40.0,40.0,745.99,0
C01798,5,4,852.2,120.0,120.0,732.2,0
C01798,6,7,1026.31,58.0,58.0,968.31,0
C01798,7,4,439.88,129.0,129.0,310.88,0
C01798,8,5,609.7,23.0,23.0,586.7,0
C01799,1,7,986.83,56.0,56.0,930.83,0
C01799,2,6,610.56,153.0,153.0,457.56,0
C01799,3,7,375.23,200.0,200.0,175.23,0
C01799,4,6,1010.09,38.0,38.0,972.09,0
C01799,5,6,747.71,68.0,68.0,679.71,0
C01799,6,4,700.86,194.0,194.0,506.86,0
C01799,7,7,396.08,112.0,112.0,284.08,0
C01799,8,7,995.32,106.0,106.0,889.32,0
C01800,1,4,912.87,101.0,101.0,811.87,0
C01800,2,5,936.2,200.0,200.0,736.2,0
C01800,3,5,415.51,129.0,129.0,286.51,0
C01800,4,6,800.4,80.0,80.0,720.4,0
C01800,5,4,724.64,133.0,133.0,591.64,0
C01800,6,3,472.08,48.0,48.0,424.08,0
C01800,7,4,380.92,72.0,72.0,308.92,0
C01800,8,4,638.43,120.0,120.0,518.43,0
C01801,2,4,646.61,182.0,182.0,464.61,0
C01801,3,7,1070.89,200.0,200.0,870.89,0
C01801,4,3,523.19,37.0,37.0,486.19,0
C01801,5,7,752.35,200.0,200.0,552.35,0
C01801,6,6,881.62,111.0,111.0,770.62,0
C01801,7,6,846.5,91.0,91.0,755.5,0
C01801,8,7,718.42,200.0,200.0,518.42,0
C01802,1,2,423.53,94.0,94.0,329.53,0
C01802,2,3,492.7,173.0,173.0,319.7,0
C01802,3,2,390.52,48.0,48.0,342.52,0
C01802,4,4,652.92,176.0,176.0,476.92,0
C01802,5,5,713.78,120.0,120.0,593.78,0
C01802,6,6,801.91,118.0,118.0,683.91,0
C01802,7,6,829.5,138.0,138.0,691.5,0
C01802,8,2,1006.98,101.0,101.0,905.98,0
C01803,1,6,660.03,180.0,180.0,480.03,0
C01803,2,6,608.39,200.0,200.0,408.39,0
C01803,3,5,844.68,100.0,100.0,744.68,0
C01803,4,4,544.22,36.0,36.0,508.22,0
C01803,5,7,327.11,200.0,200.0,127.11,0
C01803,7,7,645.85,200.0,200.0,445.85,0
C01804,2,4,718.21,37.0,37.0,681.21,0
C01804,4,4,519.54,97.0,97.0,422.54,0
C01804,5,5,794.15,73.0,73.0,721.15,0
C01804,6,3,807.96,100.0,100.0,707.96,0
C01804,7,6,616.62,140.0,140.0,476.62,0
C01805,1,4,878.52,123.0,123.0,755.52,0
C01805,2,5,534.58,147.0,147.0,387.58,0
C01805,3,4,658.06,70.0,70.0,588.06,0
C01805,4,5,546.06,198.0,198.0,348.06,0
C01805,5,7,352.49,143.0,143.0,209.49,0
C01805,6,5,1144.61,154.0,154.0,990.61,0
C01805,7,7,988.96,185.0,185.0,803.96,0
C01805,8,5,713.78,165.0,165.0,548.78,0
C01806,1,1,988.96,45.0,45.0,943.96,0
C01806,2,2,1563.37,55.0,55.0,1508.37,0
C01806,3,2,1037.39,95.0,95.0,942.39,0
C01806,4,1,1051.71,25.0,25.0,1026.71,0
C01806,5,2,783.43,53.0,53.0,730.43,0
C01806,6,1,690.09,48.0,48.0,642.09,0
C01806,7,1,1174.11,136.0,136.0,1038.11,0
C01806,8,1,923.25,54.0,54.0,869.25,0
C01807,1,4,506.35,98.0,98.0,408.35,0
C01807,2,6,662.05,134.0,134.0,528.05,0
C01807,3,4,447.37,86.0,86.0,361.37,0
C01807,4,4,442.14,186.0,186.0,256.14,0
C01807,5,3,590.7,50.0,50.0,540.7,0
C01807,6,3,942.54,72.0,72.0,870.54,0
C01807,7,6,609.62,43.0,43.0,566.62,0
C01808,1,1,675.34,55.0,55.0,620.34,0
C01808,2,1,1426.19,91.0,91.0,1335.19,0
C01808,3,1,909.89,86.0,86.0,823.89,0
C01808,4,2,734.63,46.0,46.0,688.63,0
C01808,5,1,870.66,101.0,101.0,769.66,0
C01808,6,1,669.62,106.0,106.0,563.62,0
C01808,7,1,718.6,98.0,98.0,620.6,0
C01808,8,1,1090.9,42.0,42.0,1048.9,0
C01809,1,1,958.88,47.0,47.0,911.88,0
C01809,2,1,1209.01,69.0,69.0,1140.01,0
C01809,3,1,714.64,21.0,21.0,693.64,0
C01809,4,1,930.3,48.0,48.0,882.3,0
C01809,5,2,860.99,125.0,125.0,735.99,0
C01809,6,1,818.78,74.0,74.0,744.78,0
C01809,7,1,1008.26,52.0,52.0,956.26,0
C01809,8,1,859.61,20.0,20.0,839.61,0
C01810,1,1,898.22,65.0,65.0,833.22,0
C01810,2,6,598.02,117.0,117.0,481.02,0
C01810,3,6,753.51,70.0,70.0,683.51,0
C01810,4,6,468.9,84.0,84.0,384.9,0
C01810,5,6,464.24,45.0,45.0,419.24,0
C01810,6,1,637.11,8.0,8.0,629.11,0
C01810,7,1,1282.26,58.0,58.0,1224.26,0
C01810,8,4,428.68,146.0,146.0,282.68,0
C01811,1,5,757.66,114.0,114.0,643.66,0
C01811,2,5,779.4,121.0,121.0,658.4,0
C01811,3,4,721.57,55.0,55.0,666.57,0
C01811,4,3,434.72,93.0,93.0,341.72,0
C01811,5,4,724.69,106.0,106.0,618.69,0
C01811,6,7,414.46,200.0,200.0,214.46,0
C01811,8,7,557.8,170.0,170.0,387.8,0
C01812,1,6,654.83,90.0,90.0,564.83,0
C01812,3,5,215.45,95.0,95.0,120.45,0
C01812,4,5,642.57,122.0,122.0,520.57,0
C01812,5,7,578.98,200.0,200.0,378.98,0
C01812,6,6,936.61,94.0,94.0,842.61,0
C01812,7,7,850.8,196.0,196.0,654.8,0
C01812,8,3,647.88,91.0,91.0,556.88,0
C01813,1,1,881.16,68.0,68.0,813.16,0
C01813,2,2,426.84,59.0,59.0,367.84,0
C01813,3,1,1106.47,9.0,9.0,1097.47,0
C01813,4,1,709.58,39.0,39.0,670.58,0
C01813,5,1,1022.84,75.0,75.0,947.84,0
C01813,6,2,1024.42,56.0,56.0,968.42,0
C01813,7,2,689.91,94.0,94.0,595.91,0
C01813,8,1,862.24,52.0,52.0,810.24,0
C01814,1,7,574.7,200.0,200.0,374.7,0
C01814,2,6,902.15,148.0,148.0,754.15,0
C01814,3,7,753.47,200.0,200.0,553.47,0
C01814,4,7,1025.13,95.0,95.0,930.13,0
C01814,5,6,825.8,114.0,114.0,711.8,0
C01814,6,3,659.66,20.0,20.0,639.66,0
C01814,7,3,775.67,44.0,44.0,731.67,0
C01814,8,4,907.69,200.0,200.0,707.69,0
C01815,1,5,873.14,117.0,117.0,756.14,0
C01815,3,4,779.81,86.0,86.0,693.81,0
C01815,5,6,629.8,116.0,116.0,513.8,0
C01815,6,4,583.45,71.0,71.0,512.45,0
C01815,7,5,867.85,86.0,86.0,781.85,0
C01815,8,5,532.18,86.0,86.0,446.18,0
C01816,1,7,1355.25,159.0,159.0,1196.25,0
C01816,2,6,404.55,134.0,134.0,270.55,0
C01816,3,6,846.76,128.0,128.0,718.76,0
C01816,4,7,919.76,159.0,159.0,760.76,0
C01816,5,7,752.84,200.0,200.0,552.84,0
C01816,6,6,765.58,169.0,169.0,596.58,0
C01816,7,6,799.89,176.0,176.0,623.89,0
C01816,8,7,294.42,200.0,200.0,94.42,0
C01817,1,7,908.51,189.0,189.0,719.51,0
C01817,2,7,758.37,34.0,34.0,724.37,0
C01817,3,3,630.13,73.0,73.0,557.13,0
C01817,4,4,967.7,62.0,62.0,905.7,0
C01817,5,7,725.97,200.0,200.0,525.97,0
C01817,6,7,771.75,200.0,200.0,571.75,0
C01817,7,7,867.75,200.0,200.0,667.75,0
C01817,8,7,740.85,200.0,200.0,540.85,0
C01818,1,7,675.96,200.0,200.0,475.96,0
C01818,2,7,865.65,200.0,200.0,665.65,0
C01818,3,4,549.21,97.0,97.0,452.21,0
C01818,4,5,507.9,94.0,94.0,413.9,0
C01818,5,7,697.32,137.0,137.0,560.32,0
C01818,6,3,543.33,189.0,189.0,354.33,0
C01818,7,7,553.88,200.0,200.0,353.88,0
C01818,8,7,534.78,200.0,200.0,334.78,0
C01819,1,3,634.15,46.0,46.0,588.15,0
C01819,2,7,746.84,200.0,200.0,546.84,0
C01819,3,7,726.32,175.0,175.0,551.32,0
C01819,4,6,641.27,200.0,200.0,441.27,0
C01819,5,5,1073.42,98.0,98.0,975.42,0
C01819,6,4,882.69,103.0,103.0,779.69,0
C01819,7,4,613.82,97.0,97.0,516.82,0
C01819,8,7,754.93,200.0,200.0,554.93,0
C01820,1,4,581.69,200.0,200.0,381.69,0
C01820,2,7,1071.57,167.0,167.0,904.57,0
C01820,3,7,613.66,200.0,200.0,413.66,0
C01820,4,6,891.23,47.0,47.0,844.23,0
C01820,5,7,1034.87,157.0,157.0,877.87,0
C01820,6,6,1048.92,200.0,200.0,848.92,0
C01821,1,3,548.16,156.0,156.0,392.16,0
C01821,2,5,773.68,152.0,152.0,621.68,0
C01821,3,4,618.98,17.0,17.0,601.98,0
C01821,4,6,688.23,75.0,75.0,613.23,0
C01821,5,5,383.35,47.0,47.0,336.35,0
C01821,6,3,746.84,155.0,155.0,591.84,0
C01821,7,4,365.52,68.0,68.0,297.52,0
C01821,8,5,718.75,200.0,200.0,518.75,0
C01822,1,5,436.0,152.0,152.0,284.0,0
C01822,2,6,556.42,111.0,111.0,445.42,0
C01822,3,7,1169.93,190.0,190.0,979.93,0
C01822,4,4,900.91,167.0,167.0,733.91,0
C01822,6,6,752.96,200.0,200.0,552.96,0
C01822,7,4,841.98,200.0,200.0,641.98,0
C01822,8,7,626.94,200.0,200.0,426.94,0
C01823,1,7,561.32,130.0,130.0,431.32,0
C01823,2,7,818.36,200.0,200.0,618.36,0
C01823,3,7,895.3,200.0,200.0,695.3,0
C01823,4,7,689.57,200.0,200.0,489.57,0
C01823,5,6,814.1,200.0,200.0,614.1,0
C01823,6,5,594.73,17.0,17.0,577.73,0
C01823,8,7,509.32,93.0,93.0,416.32,0
C01824,1,7,498.68,200.0,200.0,298.68,0
C01824,3,7,731.71,115.0,115.0,616.71,0
C01824,4,6,834.56,149.0,149.0,685.56,0
C01824,5,7,602.29,100.0,100.0,502.29,0
C01824,6,4,551.0,200.0,200.0,351.0,0
C01824,7,7,829.57,200.0,200.0,629.57,0
C01824,8,5,818.69,134.0,134.0,684.69,0
C01825,2,2,1260.46,40.0,40.0,1220.46,0
C01825,3,2,522.8,90.0,90.0,432.8,0
C01825,4,3,732.07,71.0,71.0,661.07,0
C01825,5,1,1117.86,74.0,74.0,1043.86,0
C01825,6,1,1168.8,145.0,145.0,1023.8,0
C01825,7,4,960.68,43.0,43.0,917.68,0
C01825,8,6,916.39,76.0,76.0,840.39,0
C01826,1,5,550.1,79.0,79.0,471.1,0
C01826,2,5,753.45,35.0,35.0,718.45,0
C01826,3,5,632.33,89.0,89.0,543.33,0
C01826,5,4,756.16,189.0,189.0,567.16,0
C01826,6,6,597.55,63.0,63.0,534.55,0
C01826,7,6,756.74,123.0,123.0,633.74,0
C01826,8,3,882.66,44.0,44.0,838.66,0
C01827,1,6,900.23,200.0,200.0,700.23,0
C01827,3,6,875.09,109.0,109.0,766.09,0
C01827,4,5,802.53,200.0,200.0,602.53,0
C01827,5,7,815.47,93.0,93.0,722.47,0
C01827,6,7,745.49,200.0,200.0,545.49,0
C01827,8,4,391.39,87.0,87.0,304.39,0
C01828,1,7,995.17,159.0,159.0,836.17,0
C01828,2,6,725.42,157.0,157.0,568.42,0
C01828,3,6,541.58,59.0,59.0,482.58,0
C01828,4,7,908.26,200.0,200.0,708.26,0
C01828,5,6,531.78,200.0,200.0,331.78,0
C01828,6,7,699.83,200.0,200.0,499.83,0
C01828,7,7,844.73,180.0,180.0,664.73,0
C01828,8,7,646.22,200.0,200.0,446.22,0
C01829,4,6,436.64,132.0,132.0,304.64,0
C01829,5,6,935.57,200.0,200.0,735.57,0
C01829,7,7,876.15,125.0,125.0,751.15,0
C01829,8,6,392.89,111.0,111.0,281.89,0
C01830,1,6,777.72,56.0,56.0,721.72,0
C01830,2,5,445.79,104.0,104.0,341.79,0
C01830,4,7,882.45,200.0,200.0,682.45,0
C01830,5,6,805.54,168.0,168.0,637.54,0
C01830,6,7,856.58,200.0,200.0,656.58,0
C01830,7,4,704.77,147.0,147.0,557.77,0
C01830,8,6,1115.3,170.0,170.0,945.3,0
C01831,1,6,1063.71,200.0,200.0,863.71,0
C01831,2,6,745.14,200.0,200.0,545.14,0
C01831,3,7,766.95,173.0,173.0,593.95,0
C01831,4,6,619.45,200.0,200.0,419.45,0
C01831,5,7,823.85,67.0,67.0,756.85,0
C01831,6,7,590.19,200.0,200.0,390.19,0
C01831,7,7,933.94,200.0,200.0,733.94,0
C01831,8,6,554.34,200.0,200.0,354.34,0
C01832,1,4,930.52,200.0,200.0,730.52,0
C01832,2,7,688.05,185.0,185.0,503.05,0
C01832,3,7,663.85,62.0,62.0,601.85,0
C01832,4,6,741.37,111.0,111.0,630.37,0
C01832,5,6,556.99,145.0,145.0,411.99,0
C01832,6,7,711.32,200.0,200.0,511.32,0
C01832,7,6,848.99,200.0,200.0,648.99,0
C01833,1,3,417.08,129.0,129.0,288.08,0
C01833,2,3,287.09,19.0,19.0,268.09,0
C01833,3,1,765.54,57.0,57.0,708.54,0
C01833,4,3,1030.73,113.0,113.0,917.73,0
C01833,5,3,611.35,200.0,200.0,411.35,0
C01833,6,5,572.02,106.0,106.0,466.02,0
C01833,7,6,707.31,59.0,59.0,648.31,0
C01833,8,1,1125.87,70.0,70.0,1055.87,0
